id,name
ec856fda-4995-4954-ac60-603cbbbac86e,Concessões de crédito com recursos livres - Pessoas físicas - Cartão de crédito rotativo
ed771946-e099-4a34-8c53-0fcd0e0df5fd,Saldo de crédito de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Aquisição de bens - veículos automotores
f3bb1a0e-8791-4329-ac12-6e22d542cc3e,Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Cartão de crédito parcelado
f55eded7-9970-4068-adb8-d65e841ba492,Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Adiantamento sobre contratos de câmbio (ACC)
4b08f797-c13c-453f-8d83-c0ceb5acfe8a,Saldo de crédito de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Cartão de crédito - compra ou fatura parcelada pela instituição financeira emitente do cartão
ce38eab3-90d8-48a0-8cf2-17e59be1aad6,Saldo de crédito de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Cartão de crédito - não migrado
95ea45ec-04fa-49f6-b220-a9e5f5692421,Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Repasse externo
ad76229c-c068-48fb-b62f-95aa05729a4d,Saldo de crédito de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Financiamento rural - financiamento de projeto
03940af7-383b-4f6a-946a-a16477c95f3c,Saldo de crédito de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Cartão de crédito - compra à vista e parcelado lojista
e5c76513-bc67-4a2f-b429-ad0fd693e360,Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas físicas - Total
3b99e085-28aa-4bd0-9e4c-d3d3ceed7932,Consumo aparente - bens de consumo duráveis - índice real dessazonalizado (média 2012 = 100)
5d97c11f-84e1-4b6e-ba6f-9d7141157f81,Prazo médio da carteira de crédito com recursos direcionados - Pessoas físicas - Crédito rural com taxas reguladas
985f02ad-9252-4633-9466-8f113e9545c4,Prazo médio da carteira de crédito com recursos direcionados - Pessoas físicas - Crédito rural total
